donorID,donated,proba donated
130644,0,0.1389529885102501
118962,0,0.13857446956462594
102087,0,0.13834093923833118
130686,0,0.13806799423237093
102792,0,0.1374429727055656
107669,0,0.13711898479747825
111256,0,0.13673284161574478
122572,0,0.1365298894198073
100450,0,0.13647997003600507
105999,0,0.1361969322441082
100293,0,0.13567415647928274
109495,0,0.13401187684430885
135591,0,0.13398673419180543
119351,0,0.13365825936367
125689,0,0.13345509938286262
130682,0,0.13331430049569407
115756,0,0.13262460121984126
115195,0,0.1320902398763107
118480,0,0.1320410729044603
107069,0,0.13196541710617396
144226,0,0.13175265936350725
100115,0,0.13164544922783664
104386,0,0.13161558917686775
102838,0,0.13112605355817572
140260,0,0.13078314741247535
115104,0,0.13078049617599558
137198,0,0.13069653717732088
105157,0,0.13054259366700235
125478,0,0.13047781498812197
102629,0,0.12983947056310322
121097,0,0.12971597869403786
133105,0,0.12957606468043817
114380,0,0.12915375439165921
135488,0,0.12885536473381026
124570,0,0.12844629212227562
136902,0,0.12738297139905727
120793,0,0.12735742585440482
109908,0,0.12721793068872342
134027,0,0.12701720344361078
135145,0,0.1267429813304595
138109,0,0.12660366424802186
108398,0,0.12638064024243315
132016,0,0.1262866740097811
122073,0,0.12593966390838882
111147,0,0.125748417430026
144567,0,0.12478662795464975
143221,0,0.12460087914588465
105726,0,0.12442694906591276
108959,0,0.1242134838642443
139752,0,0.1240528946744867
139885,0,0.12372136485822473
144591,0,0.12322828554403106
137963,0,0.12315139741093263
100778,0,0.12309923893340835
125559,0,0.1230537044710145
131273,0,0.12298441912472236
127992,0,0.12297653754067034
105400,0,0.12285679763720929
111396,0,0.12277493318989807
102261,0,0.12256115728865462
139837,0,0.12230686191109653
136827,0,0.1222883537720357
125168,0,0.12214116358318461
126701,0,0.12199011237457591
103892,0,0.12166307450462724
110775,0,0.12140461170715684
104487,0,0.1213540804356273
102264,0,0.1211229956733305
116559,0,0.12110522718624214
104078,0,0.12102907841901839
108074,0,0.12093509695496069
101387,0,0.120865609849662
104486,0,0.12071484011474169
127415,0,0.12066176597855165
142242,0,0.1206605965247206
112613,0,0.12047446476039154
122170,0,0.12032598640383285
119836,0,0.12018076088043776
130974,0,0.12000750264896362
132210,0,0.11999838203810913
128113,0,0.11992900184799851
122076,0,0.11958851526086853
137088,0,0.11954250794840182
110027,0,0.11938197198949849
138049,0,0.11866237288400143
139577,0,0.11846865533059377
102132,0,0.11838426343374026
119924,0,0.11831492735295616
115424,0,0.11830068708359366
102266,0,0.11825492944705743
109816,0,0.11816083240624545
108396,0,0.11806386530431277
104014,0,0.11803015011160797
139724,0,0.11773279721399495
117734,0,0.11771735665171071
140206,0,0.11764110988175741
109208,0,0.11764102873770363
120884,0,0.11729005262612675
120662,0,0.11715781346700513
100650,0,0.1171450967046492
132320,0,0.11698657718415824
114927,0,0.11698239246292176
136604,0,0.11693843393705095
115111,0,0.11660678766886479
105803,0,0.1164406205645469
107548,0,0.11605357326972533
103461,0,0.11599130512525599
139647,0,0.1157908264908059
137960,0,0.11556106658137791
137917,0,0.11537385200625115
138297,0,0.11527352781658143
105428,0,0.11516716887221602
138358,0,0.11514180238323454
130651,0,0.11513263065762969
136961,0,0.1150145064758577
135544,0,0.1149425065056645
114949,0,0.11490922283014401
102586,0,0.11481094075023106
136283,0,0.11475725602244356
107376,0,0.1147541937599792
130607,0,0.11475214498822256
135795,0,0.11459537448216943
123248,0,0.11458278989248054
102480,0,0.11448280858502902
135091,0,0.11445562295927347
144557,0,0.11444691274382748
114842,0,0.11440686297696123
108658,0,0.11415589326052415
130431,0,0.11407271133857491
108319,0,0.11402219606180687
133988,0,0.11386702676234031
106602,0,0.11378912480506011
107846,0,0.11359745826637971
143340,0,0.11343213348038259
120604,0,0.11331575103678584
102615,0,0.11305361375121299
124282,0,0.11304758019335473
110465,0,0.11302390019642403
143343,0,0.11299999222297417
113280,0,0.11272201055022832
119820,0,0.11248793522304895
121146,0,0.1124818895217784
120266,0,0.11223635960107538
137920,0,0.11212311686130524
128740,0,0.11187111970991144
138992,0,0.11172243573602109
104576,0,0.11172089656442172
115795,0,0.11172029471767997
137984,0,0.11168524371953618
106387,0,0.1116241699151442
140588,0,0.11154409751983425
115830,0,0.11127018720899465
116805,0,0.11111449984914025
121992,0,0.11110431947443257
104030,0,0.11098493477592511
106585,0,0.11090748787526378
127964,0,0.11070128982099935
116806,0,0.11057859728823653
119319,0,0.11047835483678024
138861,0,0.11032134788424981
127040,0,0.11024592186251302
140544,0,0.10986968947236285
119564,0,0.10981368555369331
100058,0,0.10975095022656936
144217,0,0.10973789056548744
105899,0,0.10973733354658499
121364,0,0.10934325014232683
113648,0,0.10930205014317164
102453,0,0.10921942656015825
101011,0,0.10920829700993837
103383,0,0.10913601437112509
103631,0,0.10912915029329144
134995,0,0.1091082648258615
109364,0,0.10900378351662643
102483,0,0.10894815878843613
117858,0,0.10882509476018694
124992,0,0.10873821507098234
137763,0,0.10861498294187143
122041,0,0.10859833351423993
103339,0,0.10856687648225459
124193,0,0.10850526073856326
126722,0,0.10850526073856326
101626,0,0.10843982985155845
104781,0,0.10840476975130316
138675,0,0.1083324111282888
129254,0,0.10816569895713904
110514,0,0.10813497508365123
101178,0,0.10812852061642703
141676,0,0.10806993738496193
103255,0,0.10796575665940121
104884,0,0.10792770394605701
130020,0,0.10787015670233645
122058,0,0.10776090248904999
118810,0,0.10765869414441316
110077,0,0.10753356251915261
126550,0,0.10744446913055838
109898,0,0.10724155340092895
121621,0,0.1071117464496798
124379,0,0.10703170323930028
132482,0,0.10696491093819761
135153,0,0.10691765869644537
138792,0,0.10685142802705974
132118,0,0.10671125709507087
106429,0,0.10666348504756107
113416,0,0.10666182056031244
143738,0,0.10663312882106905
120374,0,0.1065840609451974
102402,0,0.10637927869884821
133883,0,0.10636941166633677
104241,0,0.1062992826593352
139730,0,0.10616405460662208
106779,0,0.10616354574142461
127538,0,0.10606677894946989
101995,0,0.10583833318333535
106455,0,0.10557578751816578
114469,0,0.10555824392835658
135545,0,0.10547390886120399
125557,0,0.10545306529875138
105745,0,0.10521034342426618
102150,0,0.10516297819736758
100789,0,0.10507105211678856
101489,0,0.10504925352390254
140863,0,0.1050143560051053
144225,0,0.10492240768351188
102232,0,0.1049166416322554
102312,0,0.1048255939204837
116789,0,0.10480893366420849
134968,0,0.10479495858917415
103304,0,0.10478927811861528
105548,0,0.1047451892220239
143703,0,0.10473455439563456
137928,0,0.10469645686812422
112967,0,0.10455215147439433
141654,0,0.10444874005293424
122817,0,0.10441417081436026
117482,0,0.1043552328993138
102294,0,0.10424784420070529
130537,0,0.10414330731567852
137726,0,0.10413736655446656
124265,0,0.10413736655446656
108160,0,0.10412974279081114
139856,0,0.1040083465459026
126571,0,0.10388673276298115
131471,0,0.1036409907850818
137944,0,0.10349175940534742
105047,0,0.1032821811289175
105898,0,0.10316433050761727
130781,0,0.10300683557298945
118799,0,0.1027566324336177
138279,0,0.1027323467925435
137737,0,0.10271629278016788
133139,0,0.10271629278016788
136747,0,0.10271629278016788
103910,0,0.10266837246129892
123120,0,0.10265752560927911
123709,0,0.10264131859981537
112949,0,0.10259484311587529
143518,0,0.10256712272228724
111567,0,0.10232311783298646
109021,0,0.10210442528860926
142002,0,0.10196213229916447
139180,0,0.10193230798866175
115662,0,0.10193059285139655
124106,0,0.10166884030303154
100653,0,0.10146372555004682
138183,0,0.10135923787133463
113651,0,0.10131241814008553
128111,0,0.10116506366627381
111385,0,0.10113104332842579
102229,0,0.1009346478583711
113157,0,0.10092848039267122
131816,0,0.1009129015327443
107608,0,0.10087419757584018
140005,0,0.10069491198458339
144581,0,0.10062697573590514
128288,0,0.10059151915675618
138555,0,0.10041562174878231
110547,0,0.10028018194171355
130198,0,0.10024919642294512
105332,0,0.10015375363457159
139128,0,0.10006058282339964
106562,0,0.10004888144487217
100146,0,0.09992559415067698
139609,0,0.09991697011987455
120730,0,0.09979611646255572
104553,0,0.09978053813382852
139168,0,0.0996855710704548
133284,0,0.09964935495578107
102226,0,0.09960004729810089
102401,0,0.09959737001537627
115999,0,0.0995729546447028
104420,0,0.09955074464798763
137505,0,0.09944774927034102
114501,0,0.09942648526162093
132074,0,0.09941304779673116
113104,0,0.09939863886565757
128122,0,0.09932106472291985
132176,0,0.09930243654403237
133928,0,0.09919472039473917
132828,0,0.09915908255590912
124316,0,0.09912750840317973
104236,0,0.09908479093356909
129486,0,0.09907958048521759
144607,0,0.09907748302039412
139418,0,0.09878877573370465
107631,0,0.09876829635553326
126716,0,0.09872870613356464
142057,0,0.09868037992883011
140941,0,0.09864942326206638
128584,0,0.09855567195743622
104801,0,0.09855567195743622
110313,0,0.09848105430112829
133084,0,0.09846110631714226
137083,0,0.0984501677599941
143291,0,0.09837121320156308
113047,0,0.09828271169094474
134572,0,0.09811067185021137
119518,0,0.09805127439091187
133162,0,0.09797660587423024
119559,0,0.0979296570373902
116879,0,0.09792059162026527
123609,0,0.09790808993056145
107532,0,0.0978805723089744
100935,0,0.09785417117590856
131121,0,0.09783423148371305
116172,0,0.09780145699464889
134080,0,0.09779185018526249
100499,0,0.0977835968240788
110259,0,0.09773367750941479
128899,0,0.09763803855907607
137849,0,0.09760963088339465
132558,0,0.09760246436575971
127776,0,0.09759193774226915
134461,0,0.09740858733693751
109504,0,0.09734467532727646
143039,0,0.0972198015611216
133219,0,0.09716369101723715
128882,0,0.09711995882151478
126168,0,0.09704387443604683
109914,0,0.09693516018415078
106071,0,0.09669151336421113
104044,0,0.09664830617130296
121784,0,0.09660112064693087
101382,0,0.09659694151393326
120733,0,0.09659259059164473
104387,0,0.09658998830834786
130927,0,0.09658595005033745
133058,0,0.0965518543877205
139272,0,0.09651817468962619
124524,0,0.09648990703211974
100049,0,0.09648368421571961
136678,0,0.09621133525196306
119534,0,0.09617544731849814
132739,0,0.09615273451202717
110070,0,0.09607834959235216
125271,0,0.09607505408106608
105495,0,0.09601747054487089
104893,0,0.09601701943988501
136811,0,0.09597982162247802
138160,0,0.09586593602126091
125075,0,0.09584185748418858
135492,0,0.09581871845861208
108147,0,0.09580073621493747
124181,0,0.09576934642188441
134692,0,0.09571909598818046
129421,0,0.0956763534151799
114862,0,0.09558844756488809
102268,0,0.09558032836422145
140378,0,0.09554901288006101
130675,0,0.09554313045779504
102246,0,0.09551578959088008
114636,0,0.095450658410358
143965,0,0.09537948220411352
102237,0,0.09536089474487665
103576,0,0.0953408281732608
104202,0,0.09532986311722058
144108,0,0.09524739590078772
101451,0,0.0951992416440803
142196,0,0.09515415711231726
130905,0,0.09514648557369061
141588,0,0.09512869352253615
118766,0,0.095115745776074
130717,0,0.09509279159268938
135431,0,0.09504023856804808
108043,0,0.09500549950120904
124229,0,0.09488991874521395
114669,0,0.09486052733114278
130461,0,0.09479527367480392
106652,0,0.09469443338824293
138050,0,0.09459193697354742
123696,0,0.09454582321162869
119520,0,0.09454582321162869
107541,0,0.09454582321162869
104910,0,0.09454582321162869
141994,0,0.09453761471267152
140017,0,0.09447665880277457
102385,0,0.09445689080209216
141313,0,0.09444477689326626
135048,0,0.0944418631765669
103630,0,0.09436545261860836
109449,0,0.09436008623909638
125873,0,0.0943597966575637
138260,0,0.09435144528767936
143003,0,0.09431701566573912
134051,0,0.09427200515449248
126613,0,0.09420645512351264
128744,0,0.09415554768002012
102526,0,0.09413518084402966
104142,0,0.09412827537490917
113795,0,0.09407580319262254
124064,0,0.09405798759304496
126086,0,0.09394830787516036
138606,0,0.09392548650601991
105114,0,0.09390591566963889
135450,0,0.0938667027490202
100631,0,0.09385067941388515
116701,0,0.09385067941388515
136401,0,0.09385067941388515
117397,0,0.09385067941388515
130357,0,0.09382936056435572
127981,0,0.09381963073083556
130716,0,0.09377492903283914
129192,0,0.09372181018081087
105880,0,0.09370860372692173
113539,0,0.09367149779208366
125211,0,0.09345932948383522
114547,0,0.09341336937436792
109688,0,0.09335796948452223
106008,0,0.09335385085753102
135853,0,0.0933501983578867
126120,0,0.09333371232537598
124169,0,0.0932420141698927
126703,0,0.0932420141698927
102262,0,0.09322856219944307
137793,0,0.0931774872164902
128390,0,0.09313183667500756
137626,0,0.09302539603169235
120561,0,0.09299652755592532
127564,0,0.09299248271901646
137137,0,0.09289745455417937
121425,0,0.09289122606234575
115432,0,0.0928341934600336
137938,0,0.09276178212442462
143425,0,0.09270530847183756
127316,0,0.09264812936315824
112529,0,0.09255547666749278
115280,0,0.09251453562277781
130345,0,0.09246647447849039
106081,0,0.09243296890754167
105959,0,0.09242120403948675
119823,0,0.09241374335715348
143341,0,0.09240121615318835
137499,0,0.09238816732892112
129918,0,0.09237546139015547
137028,0,0.09230685445217753
140475,0,0.09228380434035763
143521,0,0.09228372350349541
115372,0,0.09215376897101815
106083,0,0.09210716648969736
141684,0,0.09209084644590151
117593,0,0.09208046909369762
114406,0,0.09207530522644855
109648,0,0.09205464785807127
143831,0,0.09200936473953361
107703,0,0.09197244048127241
113498,0,0.09195435899925028
135049,0,0.0919234801960877
119187,0,0.09190586823608413
117021,0,0.09185923301831027
105783,0,0.0918410487045861
135811,0,0.09182469225478898
114468,0,0.09172506905769005
107252,0,0.09165561503023986
140225,0,0.09163501068143888
109478,0,0.09156789216563116
140411,0,0.09156502293236705
126417,0,0.09153194978657966
120203,0,0.09143510467283107
113483,0,0.09130253561888978
131448,0,0.09129607872758302
127700,0,0.09127634807923929
125277,0,0.0912305272592611
109782,0,0.09113595502572591
130301,0,0.09104754238760006
107783,0,0.09096618489862571
139136,0,0.09096491242893681
133948,0,0.09092867959387492
129834,0,0.09083693651883505
137153,0,0.09082462026748166
112019,0,0.09081016023287937
139470,0,0.09068973772049096
106969,0,0.09068270774737922
130664,0,0.09067332936489908
127812,0,0.09063302895274748
139080,0,0.09056867202933001
104426,0,0.09052303070737873
131326,0,0.0905089711020567
101928,0,0.09050006868572515
130722,0,0.09045751457337406
125186,0,0.09042206477642757
133426,0,0.0904202507816721
104128,0,0.09039740635881026
127918,0,0.09028137694419949
138312,0,0.09027391773399839
142959,0,0.09019248847075687
141728,0,0.09019248847075687
104931,0,0.09017189014946732
120040,0,0.09016800423110938
129291,0,0.09015023776412077
110596,0,0.09014493111917476
119372,0,0.09005774928997659
142899,0,0.09005025631265685
143019,0,0.09003485546932248
139825,0,0.08994907053724858
140248,0,0.08990559978985127
116392,0,0.08983162790010531
107285,0,0.08983162790010531
105850,0,0.08971496808676795
138161,0,0.08969834477531853
100463,0,0.0896878974826621
137743,0,0.08968071753676633
124381,0,0.08963444413153505
109269,0,0.08958471695518905
119910,0,0.0895241331499589
143628,0,0.08945059575132384
102496,0,0.08942691045427548
135517,0,0.08942691045427548
101682,0,0.08942311986702485
116788,0,0.08942237586059935
137320,0,0.08941853211654699
118425,0,0.08938742452340726
109774,0,0.08936732027734776
137852,0,0.08935524286816171
134653,0,0.08934803764524085
130376,0,0.08934555739620859
135805,0,0.08933908374753831
107738,0,0.08928226923844042
102478,0,0.0892081557074233
132184,0,0.08911006508793834
102307,0,0.08909312185688924
139945,0,0.089047226225347
102696,0,0.08903049413823325
112832,0,0.08901005763490724
136624,0,0.08898243964910575
140060,0,0.08889619126237532
137886,0,0.08879768270554628
124184,0,0.08876571354524888
143715,0,0.08876344809620952
136797,0,0.08874948272731224
100425,0,0.08874279665545969
140055,0,0.08867275961518768
143381,0,0.08865585298486223
102500,0,0.08862811476857459
131002,0,0.08853691961743392
128200,0,0.08849401202252305
112757,0,0.0884640961177379
103903,0,0.08844320398691405
137842,0,0.08844238972148105
140965,0,0.08840485716789726
135633,0,0.0883768156245785
100370,0,0.08836353163459573
106927,0,0.08827445942547044
100533,0,0.0882552935169702
137808,0,0.08825058464905987
107084,0,0.08824653045220783
106011,0,0.08821051704121344
140709,0,0.08819290412897837
144500,0,0.08818681719876698
108327,0,0.08818131574029504
102197,0,0.08810893229567135
137038,0,0.08805345051211118
121427,0,0.08799980609831778
127710,0,0.08797129174426899
140296,0,0.0879047739889391
104827,0,0.0879027634757947
103691,0,0.08785866464215968
140345,0,0.0878079515746179
102000,0,0.08778113954292396
140921,0,0.08773778155616264
106283,0,0.08773014359123557
140553,0,0.0876701101432072
110717,0,0.08753755440095395
110821,0,0.08752286276334173
100513,0,0.08747131469950077
105004,0,0.08743019690295183
134838,0,0.08742917530933371
111111,0,0.0874179095358367
134406,0,0.08738762827756859
128152,0,0.087346718969927
104394,0,0.08730022518370595
102599,0,0.0872947087870093
105075,0,0.08729043448262251
100013,0,0.08724109629650963
129472,0,0.08720544677195247
129321,0,0.08719606051043857
100904,0,0.08714327771333193
131504,0,0.08710193224289364
143606,0,0.08706664467935407
140695,0,0.08706093580084283
133870,0,0.08704590744894272
139522,0,0.08701854553232781
129785,0,0.08698795190984024
103933,0,0.08696227814371614
111517,0,0.08696227814371614
102476,0,0.08696227814371614
103769,0,0.08691045250973947
104830,0,0.08686983516613855
123270,0,0.08680210914532266
124149,0,0.08678632782973862
136032,0,0.08678632782973862
131287,0,0.08678579009851863
123380,0,0.08677194952811364
107487,0,0.08674951766867975
116735,0,0.08672789873648674
107993,0,0.086668157416559
108578,0,0.0866524720934515
139244,0,0.08662642057794095
142719,0,0.08656788192665232
115184,0,0.08655072608309292
122625,0,0.08654514259714928
121025,0,0.08646119544219251
102691,0,0.08645695138046325
130719,0,0.08643321682136623
111789,0,0.08641620641246305
110544,0,0.08635789397095027
140843,0,0.08629637497556748
110695,0,0.08629335511488682
118823,0,0.08624570339411076
131733,0,0.08623361808336094
139152,0,0.08617079719275932
127571,0,0.08617056822030447
107908,0,0.08615140993428302
132117,0,0.08609777633374581
137807,0,0.08602799155792686
124225,0,0.08599569095368081
108365,0,0.08598870811719084
102825,0,0.08596973991491448
116653,0,0.08593623766098288
107535,0,0.08585659152678567
100138,0,0.08579719903209458
135375,0,0.0857531435799246
131149,0,0.08575199035605538
138585,0,0.08574574820037961
104926,0,0.08572593860747665
134739,0,0.0857136894513843
128306,0,0.08570173433837878
103415,0,0.08569507569944387
100894,0,0.08568910622785701
142972,0,0.08566183384276353
106540,0,0.08565794090401704
116218,0,0.08563757042787544
100623,0,0.08563364678847103
102458,0,0.08560132954489359
109066,0,0.08557941039603478
143445,0,0.08552501837167424
126429,0,0.0855115632684715
121430,0,0.08550361236260175
132465,0,0.08546199662355836
131281,0,0.08543664130878917
125272,0,0.08540763269195065
138150,0,0.08540546633099587
119958,0,0.08539348337453127
112847,0,0.08531997594637335
141987,0,0.08525806072017865
114798,0,0.08525428428659784
133727,0,0.08522446654155943
113310,0,0.08522379272393377
116851,0,0.08515456110703663
114543,0,0.08514314422059206
107704,0,0.08514042979790094
112353,0,0.08512866029617795
113473,0,0.08507555945616686
139895,0,0.08502295846254085
142151,0,0.0849923337758925
123073,0,0.08493910294787771
138266,0,0.08488874080567631
141433,0,0.0848832056343068
135211,0,0.08485922295515913
105284,0,0.08482651315096468
141290,0,0.0848207468510168
114085,0,0.08479022423218677
128892,0,0.08477647861945904
139469,0,0.08475141777956921
139079,0,0.08474856622009694
143457,0,0.08467926111086403
106421,0,0.08465035074280722
137962,0,0.08464627104781051
132287,0,0.0846125611836887
106182,0,0.08457663430751419
112366,0,0.08455926396875323
104056,0,0.08455926396875323
122029,0,0.08455926396875323
115147,0,0.08452724972395613
105104,0,0.08451383060367663
106123,0,0.08444548879390264
128422,0,0.08441025254397173
106452,0,0.08440936839034416
131814,0,0.0843877262885232
141219,0,0.08438720204579078
141063,0,0.08435269196028801
113771,0,0.08433451109176691
104437,0,0.08426228299646049
138543,0,0.08426034440753667
108680,0,0.08420236082534185
128771,0,0.08416338742962053
120682,0,0.08404498187033017
105786,0,0.08403795599425533
124889,0,0.08402834172846722
120665,0,0.08402819533335322
137065,0,0.08400909399833806
137748,0,0.08397291607491769
139983,0,0.08393524701257522
130779,0,0.08393073971700939
137771,0,0.08391004682461861
130858,0,0.08389760564871446
144568,0,0.08387264359866081
102634,0,0.08385198987454277
106941,0,0.08385198987454277
130521,0,0.08381714088949929
127853,0,0.08378185633470743
140586,0,0.08373058053438373
112073,0,0.08369821464160859
139059,0,0.08369631442787107
127673,0,0.08367209889191951
143915,0,0.08366225082510717
115793,0,0.0836298301202981
142038,0,0.08358312109985991
141858,0,0.08357696744754105
140207,0,0.08355387986838882
103424,0,0.0835244622006093
131528,0,0.08352004329235078
141102,0,0.08350581528629997
127196,0,0.08348905230714475
142137,0,0.08347542775724881
116510,0,0.08346751722282517
119948,0,0.08342078089441643
133865,0,0.083380489983473
106867,0,0.083380489983473
128349,0,0.083380489983473
127619,0,0.08337918621909765
115725,0,0.08337623391375584
112761,0,0.08336938785325165
125543,0,0.08335720483719147
131107,0,0.08326360166580311
133897,0,0.08325341890735853
120731,0,0.08324874771518281
133231,0,0.0832419652353811
100750,0,0.08321053292360452
140398,0,0.08320584270945935
132186,0,0.08317738666584923
134710,0,0.0831358725336704
101779,0,0.08311386275713936
102069,0,0.08310512401662667
124402,0,0.08307763841475252
114566,0,0.08307096712144575
140837,0,0.0830708846854743
112814,0,0.08302244044981981
137008,0,0.08301874099127637
127083,0,0.08300369792179144
132951,0,0.08299873364123893
101845,0,0.08297212145982835
100918,0,0.0829523075794069
131578,0,0.0829391997307011
104451,0,0.0829329828515653
110009,0,0.08292292479954082
140142,0,0.08289373370878457
131774,0,0.0828439515097648
102134,0,0.08274697112042236
104973,0,0.08274697112042236
113235,0,0.08270352202946288
105971,0,0.08270292920839252
134000,0,0.0827001548633835
103725,0,0.08268640876623382
108965,0,0.0826675664850306
134570,0,0.08265094143965455
120369,0,0.08263730357771243
104721,0,0.08238977792377761
138123,0,0.08231865609699952
111634,0,0.08231811953992758
141256,0,0.08226273491551406
103072,0,0.0822339444562934
102234,0,0.08221667254936119
135393,0,0.08221667254936119
104104,0,0.08221667254936119
104203,0,0.08221667254936119
129350,0,0.08218601588864953
143639,0,0.08216920425221974
114325,0,0.08216077376342464
139876,0,0.08214599745170277
142854,0,0.08214452923051961
141295,0,0.08209481013453701
108270,0,0.08208817905715678
119163,0,0.08205139250677179
100127,0,0.08204946113895159
111083,0,0.08204946113895159
143544,0,0.0820454150965338
143803,0,0.08195496490127943
105336,0,0.08194155616660195
139839,0,0.08194078303864658
138643,0,0.08185363564733468
134912,0,0.08183168623685279
139142,0,0.08183127817932045
105491,0,0.08183078284296695
124530,0,0.08182026053929241
122928,0,0.08179389165499135
106766,0,0.08178547198510475
123769,0,0.08178011424894144
110401,0,0.08173654698648199
102278,0,0.08173104999670797
108343,0,0.08171029967147049
130613,0,0.08169588141027413
126419,0,0.08162442061452399
105629,0,0.08158776801733957
121761,0,0.08154822129428223
119057,0,0.08150200747428848
128367,0,0.08143793253516454
137679,0,0.08143682756865896
134758,0,0.08143056708868698
110650,0,0.08142907616119331
139091,0,0.0814155686446172
120119,0,0.08141094781413605
139220,0,0.0814015902574843
103104,0,0.08139346994961741
100503,0,0.08138641214475502
109142,0,0.08138115439607085
143823,0,0.08134230174181088
135400,0,0.08133781699852817
106012,0,0.08132733664874384
124328,0,0.08112600053522151
106409,0,0.08110464768400028
109110,0,0.08109659873799853
135874,0,0.08106766288255768
108777,0,0.08106766288255768
133530,0,0.08098805417738135
124509,0,0.08090258232327348
137019,0,0.08089772166908892
113733,0,0.08087127489799134
120326,0,0.08082688185419197
131194,0,0.08079842685675026
100773,0,0.08076670914157932
102315,0,0.08076230807305598
102947,0,0.08074639075169256
130594,0,0.08072781410957086
133975,0,0.08068718103251203
107998,0,0.08066271369347369
126871,0,0.08064779990198771
134639,0,0.08062038819828404
132220,0,0.08061934943819121
101477,0,0.08059365803685617
140764,0,0.08059170582160997
101257,0,0.0805218870500053
115983,0,0.08049058024439198
122039,0,0.08046281037318624
140590,0,0.08045102615897542
118543,0,0.08042851294421358
101602,0,0.08041641404383124
104727,0,0.08039965579538916
113050,0,0.0802993378283734
122031,0,0.08029885386597006
135125,0,0.08027950366035996
131454,0,0.08025679440999933
124231,0,0.08024724366386268
125465,0,0.08024653002707399
120694,0,0.08022812991012188
116470,0,0.08022732250228161
140519,0,0.08021083491328754
102503,0,0.08011213802630136
110944,0,0.08007919751743456
115339,0,0.0800278388020841
110382,0,0.08002112104839137
128817,0,0.07995608108865217
131070,0,0.07995157155496986
102482,0,0.0799333125276992
113205,0,0.0799333125276992
113087,0,0.0799333125276992
137912,0,0.0799333125276992
134297,0,0.07987473406437286
136328,0,0.07983856136484045
126460,0,0.07982099783255053
131669,0,0.07981951402043688
113548,0,0.07978681369152844
130586,0,0.07975033667920314
111753,0,0.07968480439364478
132102,0,0.07964172605799229
144077,0,0.0796387516128841
138924,0,0.07962240733596511
126295,0,0.0796115108128171
122750,0,0.07953627744727247
